"Clinton, Nebraska",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Nebraska","http://dbpedia.org/resource/Clinton,_Nebraska",42.75944519043,-102.34860992432
"Clinton, New Jersey",Clinton,"https://en.wikipedia.org/wiki/Clinton,_New_Jersey","http://dbpedia.org/resource/Clinton,_New_Jersey",40.636810302734,-74.91520690918
"Clinton, Clinton County, New York",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Clinton_County,_New_York","http://dbpedia.org/resource/Clinton,_Clinton_County,_New_York",44.943054199219,-73.94750213623
"Clinton, Dutchess County, New York",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Dutchess_County,_New_York","http://dbpedia.org/resource/Clinton,_Dutchess_County,_New_York",41.849998474121,-73.816665649414
"Clinton, Oneida County, New York",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Oneida_County,_New_York","http://dbpedia.org/resource/Clinton,_Oneida_County,_New_York",43.048889160156,-75.380279541016
"Clinton, Ohio",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Ohio","http://dbpedia.org/resource/Clinton,_Ohio",40.923332214355,-81.633056640625
"Clinton, Oklahoma",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Oklahoma","http://dbpedia.org/resource/Clinton,_Oklahoma",35.50944519043,-98.974166870117
"Clinton, South Carolina",Clinton,"https://en.wikipedia.org/wiki/Clinton,_South_Carolina","http://dbpedia.org/resource/Clinton,_South_Carolina",34.471389770508,-81.875
"Clinton, Tennessee",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Tennessee","http://dbpedia.org/resource/Clinton,_Tennessee",36.104721069336,-84.128608703613
"Clinton, Utah",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Utah","http://dbpedia.org/resource/Clinton,_Utah",41.139446258545,-112.05333709717
"Clinton, Washington",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Washington","http://dbpedia.org/resource/Clinton,_Washington",47.976112365723,-122.35624694824
