"Clinton, Missouri",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Missouri","https://en.wikipedia.org/wiki/Clinton,_Missouri",38.3699989319,-93.7716674805
"Clinton, Montana",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Montana","https://en.wikipedia.org/wiki/Clinton,_Montana",46.7758331299,-113.7149963379
"Clinton, Nebraska",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Nebraska","https://en.wikipedia.org/wiki/Clinton,_Nebraska",42.7594451904,-102.3486099243
"Clinton, New Jersey",Clinton,"https://en.wikipedia.org/wiki/Clinton,_New_Jersey","https://en.wikipedia.org/wiki/Clinton,_New_Jersey",40.6368103027,-74.9152069092
"Clinton, Clinton County, New York",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Clinton_County,_New_York","https://en.wikipedia.org/wiki/Clinton,_Clinton_County,_New_York",44.9430541992,-73.9475021362
"Clinton, Dutchess County, New York",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Dutchess_County,_New_York","https://en.wikipedia.org/wiki/Clinton,_Dutchess_County,_New_York",41.8499984741,-73.8166656494
"Clinton, Oneida County, New York",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Oneida_County,_New_York","https://en.wikipedia.org/wiki/Clinton,_Oneida_County,_New_York",43.0488891602,-75.380279541
"Clinton, Ohio",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Ohio","https://en.wikipedia.org/wiki/Clinton,_Ohio",40.9233322144,-81.6330566406
"Clinton, Oklahoma",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Oklahoma","https://en.wikipedia.org/wiki/Clinton,_Oklahoma",35.5094451904,-98.9741668701
"Clinton, South Carolina",Clinton,"https://en.wikipedia.org/wiki/Clinton,_South_Carolina","https://en.wikipedia.org/wiki/Clinton,_South_Carolina",34.4713897705,-81.875
"Clinton, Tennessee",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Tennessee","https://en.wikipedia.org/wiki/Clinton,_Tennessee",36.1047210693,-84.1286087036
"Clinton, Utah",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Utah","https://en.wikipedia.org/wiki/Clinton,_Utah",41.1394462585,-112.0533370972
